,가수,제목,가사
160,V.O.S,Full Story,"우리 연인 되던 날 기억해
혼자는 단 하루도 못견딜것 같았죠
하지만 왜
오해는 오해를 부르고
조금씩 엇갈리고
꿈같던 날들은 그리 길진 않더라
사랑은 참 짧더라
여기까지가 FULL STORY
여기까지만 이렇게
너와 사랑한 이야기
하지만 절대 영원히
떠나지는 말아줘요
난 너 없이는 불가능하니까
다시 시작해요
LOVE LOVE LOVE STORY
LOVE LOVE LOVE STORY
LOVE LOVE LOVE STORY
너 꼭 내게 돌아와 줄래
그대만을 사랑해요
그대만을 사랑해요
그대는 왜 몰라
안녕이란 말은 싫어
여기까지가 FULL STORY
여기까지만 이렇게
너와 사랑한 이야기
하지만 절대 영원히
떠나지는 말아줘요
난 너 없이는 불가능 하니까
다시 시작해요
LOVE LOVE LOVE STORY
LOVE LOVE LOVE STORY
LOVE LOVE LOVE STORY
너꼭 내게 돌아와 줄래
그대만을 사랑해요
그대만을 사랑해요
그대도 나만 사랑해요
계속 되야해요
우리 사랑은
앞으로 펼쳐질 HAPPY STORY
이제부터는 서로가 서로를
아껴줄 이야기
기회를 줘요
한번만 더 기회를 준다면
난 천국같은 사랑
영화보다 멋진 사랑할래
LOVE LOVE LOVE STORY
LOVE LOVE LOVE STORY
LOVE LOVE LOVE STORY
너 꼭 내게 돌아와 줄래
그대만을 사랑해요
그대만을 사랑해요"
161,디셈버,사랑 참,"사랑합니다 그댈 사랑합니다

이 말 한마디 너무 어려웠죠

그런 내 모습에 그댄 예쁘게 웃었죠

마음 까지도 아름다운 사람

그댄 아지 모르나봐요 행복하라 하네요

내가 그댈 어찌 잊나요



그댄 내 사랑인데 내겐 한 사람인데

떠나 가려 하네요 어떡하죠

기다리면 될까요 혼자서라도 사랑하면 될까요

사랑 참 못됐네요



그대조차 눈물이겠죠

착한 사람이니까

내가 먼저 걱정 이겠죠



그댄 내 사랑인데 내겐 한 사람인데

떠나 가려 하네요 어떡하죠

기다리면 될까요 혼자서라도 사랑하면 될까요

사랑 참 못됐네요



미안한 일밖에 생각나지 않네요

그런 나라서 두고 가나요



그댄 내 사랑인데 내겐 한 사람인데

떠나 가려 하네요 어떡하죠

그리워도 될까요 그댄 없는데 살아가도 될까요

사랑 참 아프네요



사랑이 이런건가요"
162,엠블랙,유앤아이,"라라 랄라랄라 라라랄라
라라 랄라랄라 라라랄라
When I wake up morning
everyday 넌 내 style
니가 천국이야 니가 나의 꿈이야
You're something in my dream
너무 행복했던 너와나의 History
너와 내가 처음 사랑했던 그자리
sometime in the morning
sometime in the everynight
I wanna hold you in my eyes
내게 다가와 줄래
한발짝 다가와줄래 워어어
니가 함께 한다면
그래준다면
세상 모든걸 다 준대도
난 행복할꺼야
You are my sunshine everynight
사랑은 이런건가봐
이게 사랑인가봐 유앤아이
라라 랄라랄라 라라랄라
라라 랄라랄라 라라랄라
When I wake up morning everyday
넌 내 style
kiss me in the morning
kiss me in the everynight
I wanna hold you in my eyes
내게 다가와 줄래
한발짝 다가와줄래 워어어
니가 함께 한다면
그래준다면
세상 모든걸 다 준대도
난 행복할꺼야
You are my sunshine everynight
사랑은 이런건가봐
이게 사랑인가봐 유앤아이
행복한 꿈을 꾸는 것만 같은
저하늘 별이 눈이 부신 이밤에
너에게 사랑한단 말을 전해
in my heart
내게 다가와 준 널
한발짝 다가와 준 널 워어어
행복하게 해줄게 웃게해줄게
내가 니편이 되어줄게
난 행복할꺼야
You are my sunshine every night
사랑은 이런건가봐
니가 사랑인가봐
유앤아이"
163,박효신,러브바리스타 (Feat. 서인국),"맑고 화창한 날 왠지 설레일 땐
내게로 와요 예쁘게 하고
언제봐도 내겐 사랑스런 그대
항상 그대만 기다린 나죠
하얀 거품 가득한 화이트 모카커피로
그대 슬픔 녹여줄게요
쵸콜렛 쵸콜렛 사랑을 담아
시나몬 시나몬 하트를 넣어
Barista your my star
둘만의 Sunshine
그런 웃는 표정 하나하나에
날아갈 만큼 난 행복해
에 에 에 뜨겁게 오 오 오 사랑해
에오 에오 에오
Nothing’s gonna change
my love for you
기분 울적한 날 위로 받고플 땐
내게로 와요 꾸미지 말고
있는 그대로가 더욱 아름다운 그대죠
그런 그대가 너무 좋아요
작은 얼음 가득한 시원한
아이스커피로
그대 눈물 얼려 줄게요
투명한 투명한 유리잔 속에
쿨하게 쿨하게 웃음을 채워
Barista your my star
둘 만의 Sunshine
그런 웃는 표정 하나하나에
날아갈 만큼 난 행복해
그댄 마치 톡 쏘는 콜라 상큼한
미소 내 몸은 녹아 예쁜 눈빛
제발 변치 말아줘
어딜 가도 놓을 수 없네 꼭 잡은
니 손 땀이 나도 놓지 않을래
언제나 내꺼
I’m sweater 편히 누워 내게 기대
Nothing better
널 대신할 사람은 없네
Everyday every night it’s okay
니가 웃을 수 있다면 그저 난 행복해
You one and only girl
내겐 one and only luv
쵸콜렛 쵸콜렛 사랑을 담아
시나몬 시나몬 하트를 넣어
Barista your my star
둘만의 Sunshine
그런 웃는 표정 하나하나에
날아갈 만큼 난 행복해
투명한 투명한
쿨하게 쿨하게 웃음을 채워
Barista your my star 둘만의
Sunshine
그런 웃는 표정 하나하나에
날아갈 만큼 난 행복해
에 에 에 뜨겁게 오 오 오 사랑해
에오 에오 에오
Nothing’s gonna change
my love for you
에 에 에 뜨겁게 오 오 오 사랑해
에오 에오 에오
Nothing’s gonna change
my love for you
에 에 에 오 오 오 에오 에오 에오
에 에 에 오 오 오 에오 에오 에오"
164,윤건,힐링이 필요해 (October Rain),"October rain 젖은 바람 냄새
October pain 아파했던 우리
힐링이 필요해 난 니가 필요해
But it's too late 늦어버렸어
It's too late 되돌리기엔
이미 엎지러진 물이 돼버린
그대를 빼앗긴 맘
시간의 길을 드라이브해
기억의 끝을 달려가
나를 고치고 싶어
October wind 흐린 하늘 기억
October scene 널 담았던 공간
힐링이 필요해 난 니가 필요해
그대를 빼앗긴 맘
시간의 길을 드라이브해
기억의 끝을 달려가
나를 고치고 싶어
Take me back in time
시간의 길을 드라이브해
기억의 끝을 달려가
나를 고치고 싶어
And I miss you and I miss
you and I miss you
And I miss you and I miss
you and I miss you
And I miss you
그대를 빼앗긴 맘
시간의 길을 드라이브해
기억의 끝을 달려가
나를 고치고 싶어
Take me back in time
시간의 길을 드라이브해
기억의 끝을 달려가
나를 고치고 싶어
힐링이 필요해 난 니가 필요해"
165,별,귀여워 (With 권정열 Of 10cm),"I know you boy
나를 보고있는 니 눈빛
좀 너무 뜨거워
I love you so much
꼭 이렇게 말 할 것 같아
오 사랑스러워
cause I need U 너 땜에 미칠것같애
so I love you 너 하나만
oh baby 니가 니가 너무나
자꾸 자꾸 좋아져 내 곁에 있어줘
I just wanna love with you
조심조심 스러워 내 맘 알까 두려워
난 몰라 몰라 넌 너무 너무 귀여워
오오 오오 너무 너무 귀여워
I know you girl 나를 보고웃는
니 얼굴 좀 너무 귀여워
I love you so much
꼭 이렇게 말할 것 같아
오 사랑스러워
내 마음은 니가 다 가진 것 같고
내 노래는 너만 불러
oh baby 니가 니가 너무나
자꾸 자꾸 좋아져 내 곁에 있어줘
I just wanna love with you
조심 조심 스러워 내 맘 알까 두려워
난 몰라 몰라 넌 너무 너무 귀여워
잘 생각 해보면 우리 정말 어울려
이제 알았어 넌 내게 딱이야
나의 반쪽이야
oh baby honey candy chocolate
보다 니가 더 달콤해 촉촉해 니입술
I just wanna kissing you
라랄라라 노래해
사랑해서 난 노래해
난 몰라 몰라 넌 진짜 너무 귀여워
oh baby 니가 니가 너무나
자꾸자꾸 좋아져 내 곁에 있어줘
I just wanna love with you
조심조심 스러워 내 맘 알까 두려워
난 몰라 몰라 넌 너무 너무 귀여워
오오 오오 너무 너무 너무 귀여워
오오 오오 귀여워
너무 너무 너무 귀여워"
166,먼데이 키즈 (Monday Kiz),My Love,"그리다 널 그리다 또 눈물이 흘러
주르륵 눈물이 내 가슴에 번져
멍하니 또 웃다가 또 눈물이 고여
나를 돌아선 니가 보고싶다
넌 아직 모르지
너무 그립고 또 그리워
나 아프다는걸
넌 정말 모르지
너를 지우고 또 지워도
니 모습이 생각이나
My Love 내 가슴이 울어
죽을 것 같아 너 없이는 난
미칠 것 같아
My Love 내 가슴이 아파
소리치잖아 오직 널 사랑해
보고파 널 보고파
또 추억을 뒤져
텅빈 거리엔 슬픈 내 기억만
넌 아직 모르지
너무 그립고 또 그리워
나 아프다는걸
넌 정말 모르지
너를 지우고 또 지워도
니 모습이 생각이나
My Love 내 가슴이 울어
죽을 것 같아 너 없이는 나
미칠 것 같아
My Love 내 가슴이 아파
너를 찾잖아 오직 너를 사랑해
My Love 내 가슴이 울어
죽을 것 같아 너 없이는 나
미칠 것 같아
My Love 내 가슴이 아파
소리치잖아 오직 널 사랑해"
167,소진 (Sojin),매일 그대와,"매일 그대와 아침 햇살 받으며
매일 그대와 눈을 뜨고파
매일 그대와 도란도란 둘이서
매일 그대와 얘기하고파
새벽 비 내리는 거리도
저녁놀 불타는 하늘도
우리를 둘러싼 모든 걸
같이 나누고파
매일 그대와 밤에 품에 안겨
매일 그대와 잠이 들고파
새벽 비 내리는 거리도
저녁놀 불타는 하늘도
우리를 둘러싼 모든 걸
같이 나누고파
매일 그대와 아침 햇살 받으며
매일 그대와 눈을 뜨고파
매일 그대와 잠이 들고파
매일 그대와 매일 그대와"
168,선우정아,City Sunset,"Hey citizen
두 눈이 빨개져서는
건조함에 얼굴을 부비네
해가 녹네 답답한
한숨의 열기
지고 마네 내 웃음처럼
나만 힘든 건 아냐
모두 나름의 아픈
눈물 한숨 애써
숨기며 미소 짓지
저 노을처럼
그래 오늘도 살아내야지
지켜낼 것이
나는 참 많으니
나로 인해 또 누군가가
아픈 게 난 싫어 싫은데
사실 오늘 하루도 버거웠지
내 맘조차 지키지 못했는 걸
초라한 발걸음 끝에
다 내려놓고 싶은 날
지고 마네 내 웃음처럼
나만 힘든 건 아냐
모두 나름의 아픈
눈물 한숨 애써
숨기며 미소 짓지
저 노을처럼
그래 오늘도 살아내야지
지켜낼 것이
나는 참 많으니
나로 인해 또 누군가가
아픈 게 난 싫어 싫은데
사실 오늘 하루도 버거웠지
내 맘조차 지키지 못했는 걸
초라한 발걸음 끝에
다 내려놓고 싶은 날
Hey citizen
얼굴을 부비네
다 내려놓고 싶은 날"
169,AJ,준비된 이별 (With 박은옥),"어느 날 그 사람이
내 손을 꼭 잡고
한동안 아무 말 없이
한숨만 쉬었죠
이날을 준비했죠
정말 난 괜찮아요
함께한 시간은 결코
지울 수 없어요
봄에는 꽃을 보면서
여름엔 바닷가에서
가을엔 낙엽 밟으며
겨울엔 그대 품에서
아름다운 추억들이 많아서
후회 없이 살 수 있죠
한번쯤 보고 싶을 때
하늘을 바라볼게요
당신의 슬픈 눈물이
빗물이 되어오겠죠
아름다운 추억들이 많아서
홀로 견뎌낼 수 있죠"
170,민우,미련이 남아서,"내 마음에 새겨져 있는
지우지 못하는 너와의 추억들
미련이 아직 남아서
그 때 그 시간속에
홀로 남으려고 애썼던거야
아무 말없이 사라진 너를
소식도 듣지 못하고
미안하단 말 한마디만 남겨놓은 채
어디로 간거니
내 가슴에 남은 흔적들
버리지 못하는 너와의 시간들
아픔이 아직 남아서 그 때
그 추억들을 나는
잊을 수가 없을 것 같아
아무 말없이 사라진 너를
소식도 듣지 못하고
미안하단 말 한마디만 남겨놓은 채
어디로 간거니
내 마음에 남은 흔적들
버리지 못하는 너와의 추억을
미련이 아직 남아서 지난 기억마저도
나는 버릴 수가 없을 거 같아
버릴 수가 없을 거 같아"
171,알리 (ALi),하루만 내게 줘,"얼마나 더
불러야 니가
내 목소릴 들을 수 있을까
닿을듯 가까운데
우리 시선은 엇갈리는걸까
매일이 더 그리운 사람
담을 수도 없을 만큼 커진 내 맘
하루만 내게 줘
내 맘 보여줄 수 있게
이 순간도 내 맘은 자라
그것도 안되면
아주 잠깐 내 얘길 들어줘
내 입술 끝엔 너만 맴돌아
닿을듯 가까운데
우리 시선은 엇갈리는걸까
매일이 더 그리운 사람
담을 수도 없을 만큼 커진 내 맘
하루만 내게 줘
내 맘 보여줄 수 있게
이 순간도 내 맘은 자라
그것도 안되면
아주 잠깐 내 얘길 들어줘
내 입술 끝엔 너만 맴돌아
한번 한번이라도 전하고 싶어
삶에 다신 없을 특별한 내 맘
네게 보여줄게
내 눈을 좀 봐
너 하나로 가득차서
아무것도 더는 담을 수 없는 나야
하루만 내게 줘
내 맘 보여줄 수 있게
이 순간도 내 맘은 자라
그것도 안되면
아주 잠깐만 내 목소릴 들어줘
내 입술 끝엔 너만 맴돌아 아직도"
172,윤도현,귀로,"어린 꿈이 놀던 들판을 지나
아지랑이 피던 동산을 넘어
나 그리운 곳으로 돌아가네
멀리 돌고 돌아 그곳에
담벼락에 기대 울던 작은 아이
어느 시간 속에 숨어버렸는지
나 그곳에 조용히 돌아가
그 어린 꿈을 만나려나
무지개가 뜨는 언덕을 찾아
넓은 세상 멀리 헤매 다녔네
그 무지개 어디로 사라지고
높던 해는 기울어가네
새털구름 머문 파란 하늘 아래
푸른 숨을 쉬며 천천히 걸어서
나 그리운 그곳에 간다네
먼 길을 돌아 처음으로"
173,커피소년,넌 눈부셔,"니가 얼마나 아름다운지
니가 얼마나 가치 있는지 몰라
널 비교하지 마
절대 비교하지 마
사람들은 그렇게 말하지
널 증명하라고
하지만 그 자체로 아름다운 걸
널 보이려 하지 마
넌 눈부셔
그 이름 하나로
누구와도 같지 않은
너를 사랑해
무얼 하지 않아도 돼
너는 그저 너이기를
사람들은 그렇게 말하지
널 증명하라고
하지만 그 자체로 아름다운 걸
널 보이려 하지 마
넌 눈부셔
그 이름 하나로
누구와도 같지 않은
너를 사랑해
무얼 하지 않아도 돼
너는 그저 너이기를
니가 마냥 행복했으면 좋겠어
어떤 걱정도 없었으면 좋겠어
넌 눈부셔
그 이름 하나로
누구와도 같지 않은
너를 사랑해
무얼 하지 않아도 돼
너는 그저 너이기를
눈부셔
너 하나만으로
누구와도 같지 않은
너를 사랑해
어디에 있어도 빛나는
너는 그저 너이기를 워우워
너는 그저 너이기를"
174,먼데이 (Weeekly),별처럼 니가 내려와,"꿈이 없었던 나의 빈 곳을 채운 사람
같은 꿈을 꾸고 싶어서
같은 곳을 바라본
나의 곁에 니가 있어
누군가 내게 마음속에 누가 있는지
물어보고 만다면 대답은 너야
Stay with me Stay hold me in your mind
널 보고 싶은 밤 혼자서 하던 말
널 많이 사랑해 나보다 더 Uh Uh
별처럼 니가 내려와
처음 만났던 그때 바람처럼 스며들어
나를 어지르고 흔들어 처음으로 떨리는
내 가슴에 너를 채워
해주고 싶은 말이 너무나 많은데
사실은 너에게 다 듣고 싶은 말
Stay with me Stay hold me in your mind
널 보고 싶은 밤 혼자서 하던 말
널 많이 사랑해 나보다 더 Uh Uh
별처럼 니가 내려와
이젠 내 앞이 아니라 내 옆에
가까이 더 가까이 있어 줄래 이젠
Stay with me Stay hold me in your mind
하루가 지나도 어제와 같은 맘
이 순간 이 느낌 이 떨림에 Uh Uh
아침이 된 오늘 밤"
